cardiac_risk,stress_label,fatigue_label,stress_ratio,emg_rms
0,0,1,0.09960454489163925,0.9900264042360428
0,0,1,0.12201328782142665,1.0006636912743312
0,0,0,0.11292484240373146,0.20322240819024018
0,1,1,82.09124909759642,1.01100583868967
0,1,1,123.98286002326239,1.006570599063446
0,1,0,155.31138138073734,0.19801213690552394
1,1,0,104.21629245146897,0.19860198663528303
0,1,0,94.10410716060191,0.19996053986914664
0,1,1,110.07176744429114,1.0023481648785562
0,0,1,0.10534257378750761,0.9946559978689311
1,0,1,0.15366685995348128,1.014449648453535
1,0,0,0.12930179173617437,0.1996556708817033
1,1,1,115.37755641985206,1.0117027863943817
1,1,1,130.10612655692395,1.0004204088063209
1,1,0,84.06273039462916,0.20251729220666065
1,1,0,112.36079344377994,0.1970884043969148
0,1,1,75.91403632089241,1.0137832088787089
0,0,0,0.13096196142300529,0.2034979415186517
1,0,1,0.11329805400593086,0.9979876821129938
1,1,0,107.20452787330545,0.20019861513191053
1,0,0,0.09508736685216275,0.1930128552112461
1,1,0,134.59525628009672,0.1998311106047853
0,0,0,0.1322278807669269,0.20080689209347038
0,1,1,135.55689085761273,0.9734152265275414
0,0,0,0.13128324679010422,0.20314308887786975
1,1,1,97.5089672288101,1.0006875520232248
0,0,0,0.1243884930273319,0.19729339596133053
0,1,0,91.31639079655136,0.20193220695677802
0,1,1,96.66032306100514,1.0065341734238118
0,1,1,95.24435130155396,0.9762495661531758
1,1,0,182.00622581806456,0.19907723881476036
1,0,0,0.1516910956634184,0.1993409534924798
0,1,1,101.73385468542615,1.0171000841672186
0,0,0,0.12471875575462874,0.199861271654896
0,0,1,0.13182575298033636,0.977480510011148
0,0,0,0.1518504139980296,0.19945295451932996
0,0,1,0.11416989987266189,1.0111239062145323
1,0,0,0.1355289525577932,0.1989367000513859
0,1,1,89.12948458285938,0.9951461446271186
0,1,1,97.35150449079956,0.9808332178431753
0,1,0,74.18299975348833,0.19738291833254074
0,0,0,0.13310048950815764,0.20114595834773827
0,1,1,88.39792340668112,1.0100464927313473
1,0,1,0.13377860574906003,0.9993422697053405
0,1,0,114.13259080363676,0.20138878837184132
1,1,1,125.59981922146217,1.0052837928395917
1,1,1,137.07827926171265,1.0053730208452691
0,0,0,0.1428568994407478,0.20040204453390273
1,0,1,0.11166244692988951,1.0063651427385427
1,0,1,0.10364641655265629,0.9840619417725815
0,1,0,135.49597882957147,0.2033665838422822
0,0,0,0.14089404441244222,0.20226153757545448
0,0,0,0.1859396169376473,0.20354356494025097
1,0,1,0.11590133878786539,0.9952975355317211
1,0,0,0.10155442995522954,0.19811381553182963
1,0,1,0.12432591565145294,1.0171552753443052
0,0,1,0.14411446060830443,1.0398475537744007
0,1,1,131.42185033949946,1.0023105242876094
1,1,1,118.7715824285841,1.0228158734159472
0,1,0,114.12380797098827,0.20329117215679643
0,1,1,107.64706768448092,0.993288313232173
0,0,0,0.11615163250757839,0.2029991587146082
0,0,0,0.13810828922346488,0.19834333750731775
0,1,1,110.79968080274237,1.0056385134292882
1,1,1,112.60243787956443,1.006669434491198
0,0,0,0.12581791564171263,0.19803220954212866
0,1,1,101.57391585482846,1.0074810070975178
0,0,1,0.1081477535244576,1.0108310554809399
0,0,1,0.12698822856117967,1.0028661116494302
0,0,0,0.12500314826053377,0.19749996734060019
0,1,1,100.95444873991327,0.9908118358067706
0,1,0,90.74886895542976,0.20036122674388016
0,0,1,0.11656971687237414,1.026516518058323
1,1,0,124.29627177545117,0.1982233075884789
0,0,0,0.13880616185616607,0.20164268638945135
0,0,0,0.14287465298338434,0.19985164644037362
1,0,0,0.12271200118196227,0.19861089984718439
0,1,0,78.47363384890821,0.20410956998766994
0,0,1,0.1263170673058642,1.02679593218815
1,1,0,119.82924402856321,0.1987168631386759
1,0,1,0.0902888048799034,1.0071111075384318
0,0,0,0.11223888663456529,0.19853559872753362
0,1,0,106.48079280577463,0.2016076279286686
0,1,0,83.64786336150215,0.1951406544082651
0,0,1,0.14386875045680406,0.9832058411421083
1,1,1,95.12188887773002,1.0044463366736673
1,1,1,147.60848926536116,0.9874929929516428
0,1,1,108.08851863186266,0.9877450054156836
1,1,1,126.4545265542291,0.9823590876002248
1,1,0,106.26719065784083,0.19930630832532328
0,1,1,95.26670705200422,0.9977737832540353
1,1,0,76.81593089102056,0.20261480629688258
0,0,0,0.14317134524631314,0.20020662582634066
0,0,1,0.1304140128122671,0.9940443152537113
0,0,0,0.12665773455905655,0.20509966137246372
0,0,0,0.09387804166898285,0.19888377443607239
1,0,1,0.126714697138395,0.9943050982666292
0,0,0,0.12888224426342598,0.19835667320868888
1,1,0,99.8655551338996,0.19772892425755742
1,1,0,129.9362637216445,0.20360845578279824
1,1,0,120.94980103233644,0.20506434904979143
0,1,1,92.64032726957161,1.0174378738414052
1,1,1,113.07360626567888,1.0006633393927071
1,0,1,0.14717382548600286,0.9795514231542569
0,0,0,0.10752396735157206,0.19667818968200115
0,1,1,109.67208385876363,0.9843435917964415
0,1,1,80.79284920235072,1.0097975588084398
0,0,0,0.14587757810454693,0.20135604051284195
1,1,1,135.93454620942092,0.9982418469372171
0,0,1,0.14077133114571874,1.0159576843102875
0,1,1,150.95703004915222,1.0059809031036961
1,1,1,79.51444716423501,1.0063118438350516
1,1,1,100.1028000468972,1.0049546870633628
0,1,1,120.94946066771767,1.0013180460154627
0,1,1,115.01993265182351,1.0072518427279273
1,1,0,111.76399812300582,0.19749750437567593
0,0,0,0.13437792677055954,0.19647377978002226
0,1,1,86.06442405168254,0.9805132589853529
0,1,1,165.9978842535251,0.9813044897902133
0,0,0,0.1286701812805926,0.20166189756865982
0,0,0,0.12080690284914335,0.20130524702907618
0,1,0,94.75383227401045,0.19961920733269103
0,0,1,0.1264465971654337,1.0013846826624733
0,1,0,94.80882525065006,0.20218816349496965
1,1,1,78.71174108877312,1.0172218643628852
0,0,1,0.14571792143334555,0.9908672909076778
1,0,0,0.1505374170763729,0.19361971092915709
0,1,1,102.45887067244438,0.9824382508134317
0,1,1,89.68178617603243,1.0010179960958152
0,1,1,112.87917328247592,1.0144893472573946
0,0,0,0.1808016688649245,0.1982415659999127
0,1,0,97.82559552395962,0.20219464039392265
0,1,1,85.66415181943378,0.9727115871734369
1,0,0,0.1310179466178362,0.19908893481307477
0,0,0,0.08565291650723687,0.2012255947569544
0,0,0,0.1741930643396265,0.20312850993059497
0,0,1,0.11605318550896894,1.0029728200522214
0,1,0,62.82956900839708,0.2014652178566312
0,0,1,0.09494429218124643,1.016089468338117
0,0,0,0.1423394537236646,0.19909983400502365
0,1,0,81.32282402078522,0.19761990673219096
1,1,0,120.28315038540087,0.19900042970655388
1,1,1,98.33941862211867,0.9980482696075245
0,0,1,0.11475713382139302,0.9886942448270924
0,1,1,62.37589344966163,1.0005196698213317
0,0,0,0.12464885641958244,0.2043750498634451
1,1,1,103.24223177161203,1.0014925062025124
0,1,0,120.74830363731316,0.20533357271638958
0,1,1,118.29398288470827,1.0015923001173859
1,0,1,0.13368620185312688,0.9895677177637981
0,1,1,88.39983459941764,0.9866426616765828
0,0,1,0.1148059078164058,0.9572628783727473
0,1,1,103.88609243803009,1.013951649107531
1,0,1,0.0836698033383278,1.0069454791939234
1,0,1,0.13341386193454807,1.0105647953302346
0,1,1,135.75798416210532,1.0088315022078806
0,0,1,0.13863320215068814,0.9948377967850125
0,1,0,100.73043279623398,0.20044538248272742
0,0,1,0.1250282339842339,1.004032401460445
0,0,0,0.11911893184424961,0.20157221543332834
0,1,1,89.4232385146134,0.9886076094975714
0,0,1,0.1510441729192848,0.984023679117764
0,1,0,144.04031433320472,0.20228829126233155
0,1,0,125.47347943963139,0.199674412942722
0,1,1,81.03404517981205,0.9927613828495057
1,1,0,74.35183904744716,0.20126074791381998
1,1,1,129.18174906830976,1.006406973802531
0,0,0,0.1427633588857382,0.19872897392805525
0,0,0,0.1210078118034894,0.20208694195057972
0,1,0,55.305453358628306,0.20132732747324494
0,1,0,121.53161552050112,0.2008835724054757
1,0,1,0.1307178318373687,1.0191641827123368
1,1,1,93.62352184411375,0.9824492306170721
0,0,1,0.13514915636297764,1.0042783881133563
0,0,0,0.09964475808542596,0.199457507767525
1,0,1,0.11595437132278734,0.9914304276684788
1,1,1,118.48014677673068,0.9848308342532511
0,1,1,79.57558463802653,1.0009570196513482
0,1,0,111.6047795961121,0.20015272248189842
1,1,0,102.67335459325575,0.20230976178703958
1,0,1,0.12918985082825327,0.9848943517078796
0,0,1,0.1721687559943579,0.9700847510282216
1,1,1,100.27785687898145,0.9841708670010225
0,0,1,0.13769179853522565,1.033134363392518
1,0,0,0.1350594264431076,0.19629396905543223
0,0,1,0.10626158371026101,1.000333618264903
0,0,1,0.12943761128134407,1.0376403285170097
0,0,0,0.14790513231520416,0.2027394285573507
0,1,1,139.52640109366732,1.0019742990180718
0,1,0,113.742138313689,0.2027481687780037
0,0,0,0.09934643918745749,0.20135438278245218
0,1,1,141.59643258076213,1.0065068227442993
0,0,1,0.11581354547418274,1.0093277516353645
0,0,1,0.09820433871585842,1.0254325287780386
0,1,0,100.3967690037205,0.19882805750654056
1,0,0,0.13320596290164372,0.20217262652251736
0,1,1,140.5097945598755,1.0171036707838443
0,0,0,0.11049581287627855,0.19935998470199104
0,1,0,119.00968031233644,0.1988087305687684
1,1,0,148.62960726741784,0.20551037041924056
1,1,1,93.66730827063526,1.0074007104215241
1,0,0,0.10522583765863415,0.19626167108028622
1,0,0,0.10723516918085446,0.1969846512011195
0,1,0,147.86374163299763,0.19980022556029947
0,0,1,0.1294150979613073,1.014313544044738
1,0,0,0.1269549441339382,0.19632302875591962
0,0,0,0.12731365380816329,0.2001492095830045
0,0,0,0.1364222128627558,0.20034039477393772
0,0,0,0.15330772442617008,0.20101096073154562
